scheduled_iso,host,fault_class,duration_seconds,parameters
2026-07-07T19:39:02+00:00,cnsm-web-06,disk_io,1110,io=8 hdd=8
2026-07-07T20:38:16+00:00,cnsm-mem-01,cpu_spike,1349,cpu=2 load=85
2026-07-07T21:02:24+00:00,cnsm-mem-01,network_latency,641,delay=500ms
2026-07-08T06:05:30+00:00,cnsm-db-redis-01,disk_io,773,io=8 hdd=8
2026-07-08T06:12:57+00:00,cnsm-db-redis-02,cpu_spike,744,cpu=2 load=85
2026-07-08T06:22:58+00:00,cnsm-web-06,process_leak,685,fork=8
2026-07-08T07:37:16+00:00,cnsm-web-05,process_leak,875,fork=8
2026-07-08T08:32:33+00:00,cnsm-mem-01,disk_io,736,io=4 hdd=4
2026-07-08T09:57:29+00:00,cnsm-db-redis-02,disk_io,840,io=2 hdd=2
2026-07-08T10:57:39+00:00,cnsm-db-postgres-02,process_leak,632,fork=8
2026-07-08T11:00:27+00:00,cnsm-web-02,cpu_spike,319,cpu=1 load=85
2026-07-08T13:43:13+00:00,cnsm-web-01,cpu_spike,964,cpu=1 load=85
2026-07-08T18:07:04+00:00,cnsm-db-redis-02,network_latency,792,delay=500ms
2026-07-08T18:08:39+00:00,cnsm-web-03,memory_pressure,1492,vm_bytes=8G
2026-07-08T18:18:54+00:00,cnsm-web-06,network_latency,816,delay=100ms
2026-07-08T19:07:43+00:00,cnsm-web-03,cpu_spike,1657,cpu=1 load=85
2026-07-08T21:28:20+00:00,cnsm-mem-01,process_leak,331,fork=2
2026-07-09T07:39:09+00:00,cnsm-web-04,cpu_spike,503,cpu=1 load=95
2026-07-09T07:50:45+00:00,cnsm-web-03,disk_io,924,io=8 hdd=8
2026-07-09T09:59:49+00:00,cnsm-db-redis-01,cpu_spike,986,cpu=2 load=90
2026-07-09T12:11:34+00:00,cnsm-db-redis-01,memory_pressure,3102,vm_bytes=8G
2026-07-09T14:31:13+00:00,cnsm-mem-01,process_leak,416,fork=4
2026-07-09T16:07:05+00:00,cnsm-web-06,memory_pressure,2256,vm_bytes=8G
2026-07-09T17:49:39+00:00,cnsm-db-redis-01,cpu_spike,775,cpu=4 load=95
2026-07-09T19:23:42+00:00,cnsm-mem-01,network_latency,1085,delay=500ms
2026-07-09T21:53:45+00:00,cnsm-mem-01,cpu_spike,796,cpu=2 load=90
2026-07-10T06:30:17+00:00,cnsm-web-05,cpu_spike,1047,cpu=4 load=85
2026-07-10T09:51:05+00:00,cnsm-mem-01,disk_io,1192,io=8 hdd=8
2026-07-10T10:36:58+00:00,cnsm-io-01,cpu_spike,1293,cpu=2 load=95
2026-07-10T11:07:21+00:00,cnsm-web-03,disk_io,677,io=4 hdd=4
2026-07-10T16:15:49+00:00,cnsm-db-redis-01,process_leak,609,fork=2
2026-07-10T18:07:25+00:00,cnsm-web-05,memory_pressure,2160,vm_bytes=4G
2026-07-10T19:55:00+00:00,cnsm-web-04,cpu_spike,1192,cpu=4 load=90
2026-07-11T08:00:22+00:00,cnsm-io-01,network_latency,836,delay=100ms
2026-07-11T10:06:28+00:00,cnsm-web-06,disk_io,357,io=4 hdd=4
2026-07-11T11:56:00+00:00,cnsm-mem-01,disk_io,739,io=4 hdd=4
2026-07-11T11:59:20+00:00,cnsm-mem-01,cpu_spike,1417,cpu=1 load=95
2026-07-11T12:33:57+00:00,cnsm-web-03,disk_io,574,io=4 hdd=4
2026-07-11T15:28:43+00:00,cnsm-db-postgres-02,network_latency,988,delay=500ms
2026-07-11T15:40:09+00:00,cnsm-mem-01,cpu_spike,1562,cpu=1 load=90
2026-07-11T15:40:28+00:00,cnsm-web-05,cpu_spike,1168,cpu=4 load=90
2026-07-11T15:40:49+00:00,cnsm-web-04,cpu_spike,1262,cpu=2 load=85
2026-07-11T16:01:36+00:00,cnsm-web-05,disk_io,478,io=4 hdd=4
2026-07-11T17:02:09+00:00,cnsm-mem-01,cpu_spike,578,cpu=2 load=90
2026-07-11T17:19:48+00:00,cnsm-web-02,cpu_spike,381,cpu=4 load=85
2026-07-11T17:55:43+00:00,cnsm-io-01,cpu_spike,1755,cpu=4 load=95
2026-07-11T19:30:16+00:00,cnsm-web-02,process_leak,624,fork=4
2026-07-11T21:16:00+00:00,cnsm-db-postgres-02,network_latency,1642,delay=100ms
2026-07-11T21:44:01+00:00,cnsm-web-01,memory_pressure,860,vm_bytes=8G
2026-07-12T07:15:23+00:00,cnsm-db-redis-01,process_leak,345,fork=4
2026-07-12T11:41:28+00:00,cnsm-web-06,disk_io,456,io=8 hdd=8
2026-07-12T13:35:02+00:00,cnsm-mem-01,cpu_spike,1723,cpu=1 load=90
2026-07-12T14:47:01+00:00,cnsm-web-01,cpu_spike,841,cpu=1 load=95
2026-07-12T16:21:27+00:00,cnsm-db-redis-02,cpu_spike,1741,cpu=1 load=90
2026-07-12T17:40:51+00:00,cnsm-db-redis-02,cpu_spike,1534,cpu=1 load=85
2026-07-12T17:45:56+00:00,cnsm-web-06,network_latency,1274,delay=100ms
2026-07-12T18:08:43+00:00,cnsm-db-redis-02,process_leak,706,fork=4
2026-07-12T19:28:26+00:00,cnsm-db-redis-01,disk_io,682,io=4 hdd=4
2026-07-12T20:41:21+00:00,cnsm-db-postgres-02,disk_io,827,io=2 hdd=2
2026-07-12T20:49:21+00:00,cnsm-web-03,process_leak,531,fork=8
2026-07-13T07:19:56+00:00,cnsm-io-01,process_leak,479,fork=2
2026-07-13T08:15:05+00:00,cnsm-web-04,network_latency,1592,delay=200ms
2026-07-13T09:46:37+00:00,cnsm-db-postgres-01,process_leak,592,fork=8
2026-07-13T11:35:00+00:00,cnsm-web-02,process_leak,816,fork=4
2026-07-13T11:52:33+00:00,cnsm-mem-01,network_latency,1679,delay=200ms
2026-07-13T13:43:45+00:00,cnsm-web-06,cpu_spike,1682,cpu=4 load=95
2026-07-13T17:04:24+00:00,cnsm-web-06,disk_io,908,io=8 hdd=8
2026-07-13T17:18:10+00:00,cnsm-web-05,disk_io,344,io=8 hdd=8
2026-07-13T17:51:55+00:00,cnsm-db-postgres-01,cpu_spike,310,cpu=1 load=85
2026-07-13T18:34:25+00:00,cnsm-web-05,disk_io,717,io=4 hdd=4
2026-07-13T18:37:53+00:00,cnsm-db-redis-01,cpu_spike,1501,cpu=1 load=85
2026-07-13T18:39:07+00:00,cnsm-web-04,process_leak,546,fork=4
2026-07-13T21:42:37+00:00,cnsm-db-redis-02,disk_io,799,io=2 hdd=2
2026-07-14T06:14:46+00:00,cnsm-web-02,memory_pressure,1233,vm_bytes=2G
2026-07-14T07:55:47+00:00,cnsm-mem-01,network_latency,1035,delay=50ms
2026-07-14T09:49:41+00:00,cnsm-db-postgres-01,disk_io,895,io=8 hdd=8
2026-07-14T10:50:31+00:00,cnsm-web-04,memory_pressure,2641,vm_bytes=8G
2026-07-14T10:58:57+00:00,cnsm-io-01,disk_io,721,io=8 hdd=8
2026-07-14T14:45:54+00:00,cnsm-web-05,network_latency,1596,delay=200ms
2026-07-14T14:52:38+00:00,cnsm-db-redis-02,disk_io,662,io=4 hdd=4
2026-07-14T17:36:19+00:00,cnsm-web-01,cpu_spike,693,cpu=4 load=85
2026-07-15T06:34:35+00:00,cnsm-web-01,disk_io,360,io=2 hdd=2
2026-07-15T07:09:53+00:00,cnsm-web-03,process_leak,452,fork=8
2026-07-15T07:14:02+00:00,cnsm-web-06,disk_io,610,io=4 hdd=4
2026-07-15T08:33:22+00:00,cnsm-io-01,disk_io,312,io=4 hdd=4
2026-07-15T08:33:42+00:00,cnsm-db-postgres-01,memory_pressure,2710,vm_bytes=2G
2026-07-15T11:11:52+00:00,cnsm-mem-01,disk_io,955,io=8 hdd=8
2026-07-15T11:23:51+00:00,cnsm-web-06,cpu_spike,362,cpu=1 load=95
2026-07-15T17:13:13+00:00,cnsm-db-postgres-01,memory_pressure,2184,vm_bytes=4G
2026-07-15T19:43:50+00:00,cnsm-db-redis-02,disk_io,309,io=8 hdd=8
2026-07-15T20:34:54+00:00,cnsm-web-02,cpu_spike,836,cpu=1 load=95
2026-07-15T21:06:38+00:00,cnsm-web-03,process_leak,312,fork=8
2026-07-16T06:21:58+00:00,cnsm-db-redis-01,cpu_spike,1412,cpu=4 load=90
2026-07-16T06:45:38+00:00,cnsm-web-02,disk_io,821,io=4 hdd=4
2026-07-16T07:16:47+00:00,cnsm-web-05,disk_io,954,io=8 hdd=8
2026-07-16T07:45:08+00:00,cnsm-db-postgres-02,memory_pressure,1837,vm_bytes=8G
2026-07-16T09:01:20+00:00,cnsm-web-01,cpu_spike,863,cpu=1 load=85
2026-07-16T09:42:54+00:00,cnsm-web-03,cpu_spike,1177,cpu=1 load=90
2026-07-16T10:16:46+00:00,cnsm-web-06,disk_io,950,io=8 hdd=8
2026-07-16T21:05:53+00:00,cnsm-web-04,cpu_spike,605,cpu=2 load=85
2026-07-16T21:08:21+00:00,cnsm-web-05,memory_pressure,858,vm_bytes=8G
2026-07-17T06:07:37+00:00,cnsm-web-04,cpu_spike,1205,cpu=2 load=85
2026-07-17T06:53:28+00:00,cnsm-web-06,disk_io,492,io=4 hdd=4
2026-07-17T08:18:00+00:00,cnsm-web-02,network_latency,1355,delay=200ms
2026-07-17T08:54:44+00:00,cnsm-web-04,network_latency,972,delay=500ms
2026-07-17T10:50:41+00:00,cnsm-db-redis-01,network_latency,1012,delay=50ms
2026-07-17T11:18:52+00:00,cnsm-db-redis-02,disk_io,1178,io=8 hdd=8
2026-07-17T13:18:01+00:00,cnsm-io-01,memory_pressure,2076,vm_bytes=4G
2026-07-17T16:43:33+00:00,cnsm-web-02,process_leak,305,fork=2
2026-07-17T19:07:15+00:00,cnsm-web-05,memory_pressure,1172,vm_bytes=1G
2026-07-17T19:22:27+00:00,cnsm-web-01,network_latency,1167,delay=500ms
2026-07-17T20:27:35+00:00,cnsm-web-04,memory_pressure,2822,vm_bytes=8G
2026-07-18T06:08:33+00:00,cnsm-web-05,disk_io,315,io=4 hdd=4
2026-07-18T06:24:24+00:00,cnsm-web-06,process_leak,644,fork=8
2026-07-18T06:25:44+00:00,cnsm-web-06,cpu_spike,1168,cpu=2 load=95
2026-07-18T07:55:53+00:00,cnsm-web-04,memory_pressure,2240,vm_bytes=1G
2026-07-18T11:47:09+00:00,cnsm-web-02,disk_io,638,io=8 hdd=8
2026-07-18T12:27:05+00:00,cnsm-web-04,cpu_spike,535,cpu=4 load=85
2026-07-18T13:26:23+00:00,cnsm-db-redis-01,process_leak,607,fork=4
2026-07-18T17:04:23+00:00,cnsm-web-03,disk_io,818,io=8 hdd=8
2026-07-18T17:51:05+00:00,cnsm-web-04,process_leak,309,fork=4
2026-07-18T18:04:02+00:00,cnsm-web-02,memory_pressure,1021,vm_bytes=4G
2026-07-18T19:34:07+00:00,cnsm-web-02,process_leak,843,fork=8
2026-07-18T20:03:15+00:00,cnsm-db-redis-01,memory_pressure,1084,vm_bytes=8G
2026-07-18T21:55:24+00:00,cnsm-web-04,disk_io,452,io=4 hdd=4
2026-07-19T07:05:11+00:00,cnsm-db-postgres-02,disk_io,781,io=4 hdd=4
2026-07-19T08:41:03+00:00,cnsm-web-06,process_leak,733,fork=8
2026-07-19T09:03:11+00:00,cnsm-web-01,network_latency,1638,delay=50ms
2026-07-19T10:36:38+00:00,cnsm-db-redis-02,disk_io,740,io=2 hdd=2
2026-07-19T15:29:05+00:00,cnsm-web-02,cpu_spike,947,cpu=1 load=85
2026-07-19T16:01:31+00:00,cnsm-web-02,disk_io,418,io=4 hdd=4
2026-07-19T16:15:28+00:00,cnsm-web-02,cpu_spike,843,cpu=2 load=85
2026-07-19T17:28:38+00:00,cnsm-web-01,disk_io,829,io=4 hdd=4
2026-07-19T17:36:20+00:00,cnsm-db-redis-02,network_latency,1407,delay=200ms
2026-07-19T18:15:54+00:00,cnsm-web-02,network_latency,656,delay=200ms
2026-07-19T19:37:46+00:00,cnsm-web-05,memory_pressure,3576,vm_bytes=2G
2026-07-19T20:21:44+00:00,cnsm-web-06,cpu_spike,1689,cpu=4 load=90
2026-07-19T20:23:45+00:00,cnsm-db-postgres-01,network_latency,1061,delay=500ms
2026-07-19T20:34:10+00:00,cnsm-db-postgres-01,cpu_spike,1468,cpu=2 load=90
2026-07-19T21:56:46+00:00,cnsm-web-06,network_latency,1524,delay=50ms
2026-07-20T09:43:30+00:00,cnsm-web-01,memory_pressure,2799,vm_bytes=4G
2026-07-20T09:55:57+00:00,cnsm-db-redis-02,disk_io,1147,io=2 hdd=2
2026-07-20T10:40:26+00:00,cnsm-web-05,cpu_spike,498,cpu=4 load=95
2026-07-20T10:50:04+00:00,cnsm-db-redis-02,network_latency,874,delay=50ms
2026-07-20T11:10:36+00:00,cnsm-web-04,process_leak,479,fork=2
2026-07-20T12:45:29+00:00,cnsm-web-01,disk_io,619,io=4 hdd=4
2026-07-20T14:40:02+00:00,cnsm-db-redis-01,disk_io,814,io=8 hdd=8
2026-07-20T15:48:54+00:00,cnsm-io-01,disk_io,753,io=2 hdd=2
2026-07-20T16:24:32+00:00,cnsm-web-05,process_leak,785,fork=2
2026-07-20T16:29:35+00:00,cnsm-web-02,disk_io,1036,io=8 hdd=8
2026-07-20T17:08:07+00:00,cnsm-db-postgres-02,cpu_spike,1429,cpu=4 load=95
2026-07-20T20:35:09+00:00,cnsm-db-postgres-02,memory_pressure,845,vm_bytes=2G
2026-07-21T06:16:04+00:00,cnsm-db-redis-01,memory_pressure,1567,vm_bytes=1G
2026-07-21T07:49:27+00:00,cnsm-mem-01,network_latency,589,delay=500ms
2026-07-21T08:22:36+00:00,cnsm-web-04,memory_pressure,2629,vm_bytes=4G
2026-07-21T09:01:12+00:00,cnsm-web-03,cpu_spike,612,cpu=4 load=85
2026-07-21T10:46:36+00:00,cnsm-io-01,cpu_spike,1055,cpu=2 load=90
2026-07-21T11:50:44+00:00,cnsm-db-postgres-02,cpu_spike,1040,cpu=4 load=85
2026-07-21T14:11:48+00:00,cnsm-db-redis-01,cpu_spike,856,cpu=1 load=85
2026-07-21T16:40:42+00:00,cnsm-db-redis-02,disk_io,531,io=4 hdd=4
2026-07-21T21:52:17+00:00,cnsm-web-03,memory_pressure,1649,vm_bytes=4G
2026-07-22T06:04:47+00:00,cnsm-web-04,cpu_spike,1229,cpu=1 load=95
2026-07-22T07:22:00+00:00,cnsm-web-02,cpu_spike,919,cpu=4 load=95
2026-07-22T07:44:07+00:00,cnsm-io-01,memory_pressure,989,vm_bytes=1G
2026-07-22T08:06:34+00:00,cnsm-mem-01,memory_pressure,1616,vm_bytes=4G
2026-07-22T08:11:04+00:00,cnsm-web-04,process_leak,402,fork=4
2026-07-22T08:31:37+00:00,cnsm-db-postgres-01,process_leak,756,fork=2
2026-07-22T08:33:51+00:00,cnsm-io-01,cpu_spike,899,cpu=2 load=95
2026-07-22T08:38:35+00:00,cnsm-web-01,cpu_spike,1600,cpu=1 load=95
2026-07-22T16:08:54+00:00,cnsm-web-03,disk_io,456,io=4 hdd=4
2026-07-22T17:48:09+00:00,cnsm-web-03,network_latency,1393,delay=100ms
2026-07-22T19:14:20+00:00,cnsm-web-01,cpu_spike,1219,cpu=4 load=90
2026-07-22T19:29:00+00:00,cnsm-db-postgres-02,network_latency,1452,delay=200ms
2026-07-22T20:31:05+00:00,cnsm-mem-01,process_leak,471,fork=2
2026-07-22T21:48:25+00:00,cnsm-db-redis-01,disk_io,850,io=8 hdd=8
2026-07-22T21:54:49+00:00,cnsm-web-04,memory_pressure,1248,vm_bytes=4G
2026-07-23T06:47:22+00:00,cnsm-db-postgres-02,disk_io,641,io=4 hdd=4
2026-07-23T08:05:47+00:00,cnsm-db-redis-02,process_leak,574,fork=2
2026-07-23T08:31:00+00:00,cnsm-io-01,process_leak,766,fork=8
2026-07-23T09:18:03+00:00,cnsm-db-postgres-01,cpu_spike,471,cpu=1 load=90
2026-07-23T10:37:17+00:00,cnsm-mem-01,memory_pressure,2333,vm_bytes=8G
2026-07-23T14:32:23+00:00,cnsm-db-redis-01,disk_io,897,io=4 hdd=4
2026-07-23T16:53:12+00:00,cnsm-io-01,cpu_spike,806,cpu=4 load=90
2026-07-23T17:52:02+00:00,cnsm-web-02,process_leak,693,fork=4
2026-07-23T18:19:46+00:00,cnsm-db-postgres-01,memory_pressure,1188,vm_bytes=4G
2026-07-23T21:08:56+00:00,cnsm-web-02,disk_io,607,io=8 hdd=8
2026-07-24T07:32:50+00:00,cnsm-web-05,cpu_spike,1681,cpu=2 load=95
2026-07-24T07:37:02+00:00,cnsm-db-postgres-02,network_latency,1283,delay=100ms
2026-07-24T07:58:10+00:00,cnsm-db-redis-01,cpu_spike,658,cpu=2 load=85
2026-07-24T13:36:01+00:00,cnsm-db-postgres-01,network_latency,1022,delay=500ms
2026-07-24T14:13:20+00:00,cnsm-db-postgres-01,disk_io,734,io=2 hdd=2
2026-07-24T14:32:47+00:00,cnsm-web-01,disk_io,1080,io=2 hdd=2
2026-07-24T14:34:47+00:00,cnsm-db-postgres-01,cpu_spike,1546,cpu=4 load=90
2026-07-24T14:58:11+00:00,cnsm-db-postgres-02,process_leak,363,fork=8
2026-07-24T15:49:13+00:00,cnsm-io-01,disk_io,1007,io=2 hdd=2
2026-07-24T18:59:18+00:00,cnsm-web-01,cpu_spike,801,cpu=1 load=90
2026-07-24T20:55:34+00:00,cnsm-io-01,network_latency,788,delay=50ms
2026-07-24T21:15:01+00:00,cnsm-web-01,network_latency,1268,delay=500ms
2026-07-25T06:48:33+00:00,cnsm-db-postgres-02,memory_pressure,2014,vm_bytes=8G
2026-07-25T07:35:17+00:00,cnsm-web-04,cpu_spike,960,cpu=4 load=90
2026-07-25T07:49:17+00:00,cnsm-web-03,cpu_spike,1418,cpu=4 load=85
2026-07-25T13:25:20+00:00,cnsm-web-02,disk_io,986,io=2 hdd=2
2026-07-26T09:51:01+00:00,cnsm-db-redis-01,disk_io,523,io=8 hdd=8
2026-07-26T10:59:15+00:00,cnsm-web-04,disk_io,1200,io=2 hdd=2
2026-07-26T12:21:17+00:00,cnsm-db-redis-02,cpu_spike,1280,cpu=1 load=95
2026-07-26T12:40:08+00:00,cnsm-web-06,cpu_spike,1181,cpu=1 load=85
2026-07-26T13:19:42+00:00,cnsm-io-01,cpu_spike,366,cpu=2 load=90
2026-07-26T14:54:33+00:00,cnsm-web-01,process_leak,621,fork=2
2026-07-26T17:21:10+00:00,cnsm-web-03,cpu_spike,1404,cpu=1 load=90
2026-07-26T20:17:20+00:00,cnsm-web-05,process_leak,733,fork=8
2026-07-26T21:35:34+00:00,cnsm-mem-01,process_leak,823,fork=2
2026-07-27T06:40:14+00:00,cnsm-db-redis-01,disk_io,910,io=2 hdd=2
2026-07-27T07:43:46+00:00,cnsm-web-06,cpu_spike,467,cpu=2 load=90
2026-07-27T09:06:00+00:00,cnsm-web-01,memory_pressure,792,vm_bytes=1G
2026-07-27T09:37:31+00:00,cnsm-io-01,disk_io,1047,io=4 hdd=4
2026-07-27T11:11:22+00:00,cnsm-db-postgres-01,disk_io,640,io=2 hdd=2
2026-07-27T14:39:06+00:00,cnsm-web-03,disk_io,546,io=8 hdd=8
2026-07-27T16:13:40+00:00,cnsm-db-postgres-01,cpu_spike,1744,cpu=2 load=90
2026-07-27T16:50:40+00:00,cnsm-mem-01,memory_pressure,2363,vm_bytes=1G
2026-07-27T17:57:47+00:00,cnsm-db-redis-02,disk_io,332,io=2 hdd=2
2026-07-27T18:54:22+00:00,cnsm-web-04,memory_pressure,811,vm_bytes=2G
2026-07-27T18:54:27+00:00,cnsm-web-03,cpu_spike,1158,cpu=4 load=95
2026-07-28T06:26:18+00:00,cnsm-db-redis-02,memory_pressure,1163,vm_bytes=2G
2026-07-28T07:02:50+00:00,cnsm-io-01,cpu_spike,503,cpu=4 load=90
2026-07-28T08:30:28+00:00,cnsm-db-redis-01,network_latency,1613,delay=500ms
2026-07-28T08:36:56+00:00,cnsm-db-postgres-01,network_latency,581,delay=200ms
2026-07-28T09:02:02+00:00,cnsm-db-redis-01,process_leak,316,fork=2
2026-07-28T12:40:45+00:00,cnsm-mem-01,cpu_spike,1426,cpu=1 load=95
2026-07-28T14:57:53+00:00,cnsm-web-01,memory_pressure,3225,vm_bytes=4G
2026-07-28T16:55:18+00:00,cnsm-db-postgres-01,cpu_spike,877,cpu=2 load=95
2026-07-28T17:51:34+00:00,cnsm-db-redis-01,disk_io,618,io=8 hdd=8
2026-07-28T20:00:54+00:00,cnsm-db-redis-01,cpu_spike,581,cpu=1 load=95
2026-07-28T20:16:05+00:00,cnsm-web-06,process_leak,852,fork=8
2026-07-28T21:49:48+00:00,cnsm-io-01,network_latency,449,delay=50ms
2026-07-29T06:08:39+00:00,cnsm-mem-01,process_leak,856,fork=4
2026-07-29T07:04:41+00:00,cnsm-db-redis-02,cpu_spike,879,cpu=2 load=90
2026-07-29T07:21:09+00:00,cnsm-io-01,cpu_spike,785,cpu=1 load=95
2026-07-29T10:18:13+00:00,cnsm-db-redis-01,cpu_spike,386,cpu=2 load=95
2026-07-29T12:23:11+00:00,cnsm-web-03,memory_pressure,1270,vm_bytes=4G
2026-07-29T13:35:51+00:00,cnsm-web-05,cpu_spike,400,cpu=4 load=95
2026-07-29T13:51:03+00:00,cnsm-web-02,process_leak,735,fork=2
2026-07-29T17:48:09+00:00,cnsm-web-02,memory_pressure,2893,vm_bytes=8G
2026-07-29T19:21:48+00:00,cnsm-web-04,disk_io,1106,io=8 hdd=8
2026-07-29T19:51:33+00:00,cnsm-web-02,memory_pressure,3343,vm_bytes=2G
2026-07-29T20:09:02+00:00,cnsm-io-01,process_leak,575,fork=8
2026-07-29T21:29:43+00:00,cnsm-web-03,disk_io,746,io=8 hdd=8
2026-07-30T07:03:26+00:00,cnsm-db-redis-02,cpu_spike,1374,cpu=2 load=95
2026-07-30T08:42:27+00:00,cnsm-web-05,cpu_spike,1404,cpu=2 load=95
2026-07-30T12:52:53+00:00,cnsm-io-01,cpu_spike,723,cpu=1 load=95
2026-07-30T13:23:05+00:00,cnsm-db-postgres-01,memory_pressure,876,vm_bytes=4G
2026-07-30T13:40:23+00:00,cnsm-web-05,disk_io,910,io=2 hdd=2
2026-07-30T15:01:55+00:00,cnsm-web-06,network_latency,1592,delay=200ms
2026-07-30T15:29:04+00:00,cnsm-web-05,network_latency,1617,delay=50ms
2026-07-30T16:47:51+00:00,cnsm-web-05,disk_io,1107,io=2 hdd=2
2026-07-30T17:42:09+00:00,cnsm-db-postgres-02,cpu_spike,1311,cpu=1 load=90
2026-07-30T20:03:01+00:00,cnsm-db-postgres-01,cpu_spike,599,cpu=1 load=85
2026-07-30T20:42:21+00:00,cnsm-web-06,process_leak,636,fork=2
2026-07-30T21:40:43+00:00,cnsm-web-01,memory_pressure,3387,vm_bytes=8G
2026-07-31T07:20:37+00:00,cnsm-web-03,disk_io,879,io=2 hdd=2
2026-07-31T08:25:56+00:00,cnsm-io-01,cpu_spike,1355,cpu=4 load=90
2026-07-31T08:34:23+00:00,cnsm-db-postgres-02,network_latency,1785,delay=50ms
2026-07-31T10:44:31+00:00,cnsm-mem-01,cpu_spike,896,cpu=4 load=85
2026-07-31T11:48:23+00:00,cnsm-web-03,cpu_spike,1128,cpu=4 load=85
2026-07-31T12:40:19+00:00,cnsm-web-05,disk_io,478,io=2 hdd=2
2026-07-31T14:18:43+00:00,cnsm-db-redis-01,cpu_spike,549,cpu=4 load=95
2026-07-31T16:15:06+00:00,cnsm-mem-01,disk_io,468,io=8 hdd=8
2026-07-31T17:30:56+00:00,cnsm-web-01,network_latency,523,delay=100ms
2026-07-31T18:05:09+00:00,cnsm-db-redis-02,disk_io,682,io=4 hdd=4
2026-08-01T07:25:39+00:00,cnsm-web-02,network_latency,707,delay=100ms
2026-08-01T08:14:56+00:00,cnsm-db-redis-01,disk_io,615,io=8 hdd=8
2026-08-01T08:41:51+00:00,cnsm-io-01,process_leak,739,fork=4
2026-08-01T08:57:43+00:00,cnsm-web-06,cpu_spike,1178,cpu=4 load=95
2026-08-01T10:39:03+00:00,cnsm-db-postgres-02,cpu_spike,476,cpu=1 load=90
2026-08-01T10:49:41+00:00,cnsm-web-01,network_latency,1427,delay=50ms
2026-08-01T10:54:59+00:00,cnsm-io-01,network_latency,618,delay=200ms
2026-08-01T12:23:20+00:00,cnsm-db-redis-01,disk_io,356,io=4 hdd=4
2026-08-01T13:12:30+00:00,cnsm-db-postgres-01,cpu_spike,639,cpu=4 load=90
2026-08-01T14:06:34+00:00,cnsm-web-01,cpu_spike,313,cpu=1 load=95
2026-08-01T14:13:15+00:00,cnsm-db-redis-01,process_leak,729,fork=8
2026-08-01T15:52:12+00:00,cnsm-mem-01,disk_io,1027,io=2 hdd=2
2026-08-01T16:28:02+00:00,cnsm-mem-01,cpu_spike,985,cpu=2 load=95
2026-08-01T16:37:57+00:00,cnsm-db-postgres-01,process_leak,627,fork=8
2026-08-01T16:59:26+00:00,cnsm-db-postgres-02,disk_io,891,io=8 hdd=8
2026-08-02T10:04:07+00:00,cnsm-db-redis-02,memory_pressure,3337,vm_bytes=1G
2026-08-02T12:19:41+00:00,cnsm-mem-01,memory_pressure,2275,vm_bytes=8G
2026-08-02T18:56:19+00:00,cnsm-web-01,cpu_spike,365,cpu=2 load=90
2026-08-02T19:40:05+00:00,cnsm-web-03,process_leak,366,fork=4
2026-08-03T07:01:33+00:00,cnsm-db-redis-01,memory_pressure,2351,vm_bytes=4G
2026-08-03T09:16:02+00:00,cnsm-db-redis-01,cpu_spike,1403,cpu=2 load=95
2026-08-03T12:48:44+00:00,cnsm-db-redis-01,disk_io,553,io=8 hdd=8
2026-08-03T15:21:59+00:00,cnsm-web-02,process_leak,861,fork=4
2026-08-03T15:28:08+00:00,cnsm-web-04,cpu_spike,554,cpu=2 load=95
2026-08-03T17:06:38+00:00,cnsm-mem-01,disk_io,1047,io=2 hdd=2
2026-08-03T18:45:39+00:00,cnsm-web-06,memory_pressure,3424,vm_bytes=4G
2026-08-04T06:48:29+00:00,cnsm-web-04,cpu_spike,1676,cpu=2 load=95
2026-08-04T06:48:31+00:00,cnsm-db-redis-01,network_latency,346,delay=200ms
2026-08-04T07:27:37+00:00,cnsm-web-04,disk_io,901,io=8 hdd=8
2026-08-04T10:15:12+00:00,cnsm-db-redis-02,network_latency,455,delay=200ms
2026-08-04T11:25:20+00:00,cnsm-db-postgres-01,cpu_spike,1763,cpu=4 load=90
2026-08-04T11:32:41+00:00,cnsm-web-03,memory_pressure,683,vm_bytes=2G
2026-08-04T14:31:12+00:00,cnsm-web-03,cpu_spike,1257,cpu=1 load=95
2026-08-04T16:37:02+00:00,cnsm-web-04,disk_io,416,io=4 hdd=4
2026-08-05T06:17:36+00:00,cnsm-web-05,process_leak,410,fork=4
2026-08-05T07:43:54+00:00,cnsm-io-01,disk_io,1167,io=8 hdd=8
2026-08-05T12:53:28+00:00,cnsm-io-01,cpu_spike,429,cpu=4 load=90
2026-08-05T13:19:36+00:00,cnsm-web-03,memory_pressure,3402,vm_bytes=1G
2026-08-05T15:46:18+00:00,cnsm-web-02,cpu_spike,680,cpu=1 load=95
2026-08-05T15:49:02+00:00,cnsm-db-postgres-02,cpu_spike,622,cpu=4 load=95
2026-08-05T16:38:07+00:00,cnsm-web-03,disk_io,551,io=2 hdd=2
2026-08-05T17:07:46+00:00,cnsm-web-06,cpu_spike,870,cpu=4 load=85
2026-08-05T19:09:03+00:00,cnsm-web-05,network_latency,1640,delay=100ms
2026-08-05T19:13:45+00:00,cnsm-db-postgres-01,process_leak,375,fork=4
2026-08-05T19:25:51+00:00,cnsm-web-02,cpu_spike,840,cpu=4 load=90
2026-08-05T19:41:40+00:00,cnsm-db-redis-02,disk_io,1103,io=4 hdd=4
2026-08-05T20:24:56+00:00,cnsm-web-05,cpu_spike,1289,cpu=1 load=85
