scheduled_iso,host,fault_class,duration_seconds,parameters
2026-12-12T12:03:48+00:00,cnsm-web-02,network_latency,1259,delay=50ms
2026-12-12T13:02:52+00:00,cnsm-mem-01,cpu_spike,1188,cpu=2 load=90
2026-12-12T14:08:30+00:00,cnsm-web-03,network_latency,1373,delay=500ms
2026-12-12T14:22:03+00:00,cnsm-io-01,memory_pressure,2437,vm_bytes=4G
2026-12-12T14:35:51+00:00,cnsm-db-redis-02,cpu_spike,985,cpu=2 load=90
2026-12-12T15:40:55+00:00,cnsm-web-01,network_latency,1185,delay=50ms
2026-12-12T15:45:02+00:00,cnsm-web-05,process_leak,737,fork=8
2026-12-12T17:12:48+00:00,cnsm-web-02,network_latency,989,delay=100ms
2026-12-12T17:58:15+00:00,cnsm-db-postgres-01,memory_pressure,2337,vm_bytes=4G
2026-12-12T18:00:44+00:00,cnsm-web-03,disk_io,1084,io=4 hdd=4
2026-12-12T18:34:03+00:00,cnsm-web-06,network_latency,1237,delay=50ms
2026-12-12T18:44:55+00:00,cnsm-web-02,cpu_spike,1490,cpu=4 load=90
2026-12-12T19:19:55+00:00,cnsm-db-postgres-02,cpu_spike,1777,cpu=2 load=85
2026-12-12T21:21:13+00:00,cnsm-db-postgres-02,disk_io,486,io=8 hdd=8
2026-12-12T21:39:51+00:00,cnsm-web-06,cpu_spike,1587,cpu=4 load=90
2026-12-13T06:47:46+00:00,cnsm-web-04,cpu_spike,1668,cpu=1 load=85
2026-12-13T08:21:43+00:00,cnsm-web-05,cpu_spike,303,cpu=4 load=90
2026-12-13T09:52:08+00:00,cnsm-mem-01,memory_pressure,1835,vm_bytes=4G
2026-12-13T11:16:38+00:00,cnsm-web-06,process_leak,433,fork=2
2026-12-13T11:51:40+00:00,cnsm-web-06,memory_pressure,2633,vm_bytes=2G
2026-12-13T11:55:31+00:00,cnsm-db-redis-01,memory_pressure,684,vm_bytes=2G
2026-12-13T12:35:11+00:00,cnsm-web-01,process_leak,834,fork=4
2026-12-13T13:11:24+00:00,cnsm-web-04,disk_io,727,io=4 hdd=4
2026-12-13T13:32:03+00:00,cnsm-web-06,process_leak,407,fork=8
2026-12-13T13:48:04+00:00,cnsm-db-redis-02,network_latency,1589,delay=100ms
2026-12-13T15:31:00+00:00,cnsm-web-02,disk_io,481,io=4 hdd=4
2026-12-13T15:47:17+00:00,cnsm-db-redis-02,memory_pressure,3102,vm_bytes=1G
2026-12-13T16:14:04+00:00,cnsm-db-redis-02,disk_io,840,io=8 hdd=8
2026-12-13T16:23:13+00:00,cnsm-web-04,disk_io,732,io=8 hdd=8
2026-12-13T18:28:00+00:00,cnsm-mem-01,cpu_spike,1249,cpu=4 load=95
2026-12-13T19:08:35+00:00,cnsm-web-03,process_leak,707,fork=2
2026-12-13T19:08:43+00:00,cnsm-web-06,network_latency,733,delay=50ms
2026-12-13T20:50:21+00:00,cnsm-mem-01,cpu_spike,1161,cpu=2 load=90
2026-12-14T06:11:23+00:00,cnsm-web-03,memory_pressure,2969,vm_bytes=2G
2026-12-14T06:12:40+00:00,cnsm-web-02,process_leak,324,fork=4
2026-12-14T06:20:21+00:00,cnsm-web-03,memory_pressure,3600,vm_bytes=1G
2026-12-14T06:36:58+00:00,cnsm-io-01,disk_io,562,io=4 hdd=4
2026-12-14T07:32:36+00:00,cnsm-db-redis-01,cpu_spike,1059,cpu=4 load=90
2026-12-14T08:06:31+00:00,cnsm-db-redis-02,cpu_spike,431,cpu=4 load=90
2026-12-14T08:43:53+00:00,cnsm-web-05,disk_io,1075,io=4 hdd=4
2026-12-14T09:12:02+00:00,cnsm-web-02,process_leak,893,fork=2
2026-12-14T10:21:52+00:00,cnsm-mem-01,network_latency,1737,delay=50ms
2026-12-14T11:17:23+00:00,cnsm-db-redis-01,disk_io,495,io=8 hdd=8
2026-12-14T13:30:49+00:00,cnsm-db-redis-01,cpu_spike,355,cpu=4 load=95
2026-12-14T13:56:57+00:00,cnsm-web-05,process_leak,597,fork=2
2026-12-14T14:04:55+00:00,cnsm-db-redis-02,cpu_spike,990,cpu=4 load=95
2026-12-14T14:39:45+00:00,cnsm-db-postgres-02,process_leak,788,fork=4
2026-12-14T16:17:52+00:00,cnsm-mem-01,network_latency,787,delay=200ms
2026-12-14T16:45:46+00:00,cnsm-web-04,disk_io,387,io=8 hdd=8
2026-12-14T17:02:36+00:00,cnsm-db-postgres-01,memory_pressure,1466,vm_bytes=8G
2026-12-14T17:22:39+00:00,cnsm-web-01,memory_pressure,735,vm_bytes=4G
2026-12-14T17:28:04+00:00,cnsm-db-postgres-01,disk_io,350,io=8 hdd=8
2026-12-14T17:50:12+00:00,cnsm-db-redis-02,disk_io,1093,io=2 hdd=2
2026-12-14T18:11:05+00:00,cnsm-web-03,cpu_spike,1034,cpu=2 load=90
2026-12-14T18:23:10+00:00,cnsm-io-01,disk_io,816,io=2 hdd=2
2026-12-14T19:03:21+00:00,cnsm-mem-01,network_latency,915,delay=500ms
2026-12-14T19:42:59+00:00,cnsm-mem-01,memory_pressure,2637,vm_bytes=8G
2026-12-15T07:08:05+00:00,cnsm-web-04,disk_io,1063,io=2 hdd=2
2026-12-15T07:20:11+00:00,cnsm-db-redis-01,cpu_spike,305,cpu=1 load=85
2026-12-15T08:27:54+00:00,cnsm-web-03,cpu_spike,447,cpu=1 load=95
2026-12-15T09:11:13+00:00,cnsm-web-03,cpu_spike,1355,cpu=1 load=85
2026-12-15T09:16:20+00:00,cnsm-db-postgres-02,cpu_spike,640,cpu=1 load=85
2026-12-15T09:23:57+00:00,cnsm-web-06,cpu_spike,1580,cpu=2 load=95
2026-12-15T09:43:08+00:00,cnsm-web-01,process_leak,829,fork=4
2026-12-15T12:09:15+00:00,cnsm-mem-01,network_latency,1085,delay=100ms
2026-12-15T12:44:59+00:00,cnsm-web-06,cpu_spike,1042,cpu=4 load=85
2026-12-15T14:05:08+00:00,cnsm-web-02,memory_pressure,2512,vm_bytes=4G
2026-12-15T15:16:06+00:00,cnsm-db-postgres-01,cpu_spike,1499,cpu=4 load=95
2026-12-15T15:29:11+00:00,cnsm-io-01,disk_io,500,io=8 hdd=8
2026-12-15T15:39:14+00:00,cnsm-web-02,cpu_spike,1570,cpu=1 load=95
2026-12-15T16:43:40+00:00,cnsm-db-postgres-02,disk_io,766,io=2 hdd=2
2026-12-15T17:17:48+00:00,cnsm-db-postgres-01,process_leak,669,fork=8
2026-12-15T18:07:58+00:00,cnsm-web-01,disk_io,466,io=4 hdd=4
2026-12-15T18:31:17+00:00,cnsm-io-01,network_latency,1417,delay=200ms
2026-12-15T19:25:47+00:00,cnsm-io-01,network_latency,1632,delay=100ms
2026-12-15T19:35:18+00:00,cnsm-web-01,cpu_spike,816,cpu=1 load=85
2026-12-15T19:45:25+00:00,cnsm-web-02,network_latency,411,delay=200ms
2026-12-15T19:45:57+00:00,cnsm-db-redis-01,cpu_spike,539,cpu=1 load=95
2026-12-15T19:48:22+00:00,cnsm-db-redis-02,cpu_spike,1111,cpu=4 load=90
2026-12-15T21:07:30+00:00,cnsm-db-redis-01,cpu_spike,1311,cpu=4 load=85
2026-12-15T21:41:48+00:00,cnsm-web-06,cpu_spike,1576,cpu=2 load=90
2026-12-16T06:04:40+00:00,cnsm-db-postgres-01,memory_pressure,1656,vm_bytes=1G
2026-12-16T06:37:12+00:00,cnsm-web-05,disk_io,975,io=4 hdd=4
2026-12-16T08:11:00+00:00,cnsm-web-05,cpu_spike,915,cpu=4 load=95
2026-12-16T10:01:29+00:00,cnsm-web-03,memory_pressure,3398,vm_bytes=8G
2026-12-16T10:22:26+00:00,cnsm-web-05,process_leak,493,fork=8
2026-12-16T11:01:16+00:00,cnsm-db-redis-02,cpu_spike,871,cpu=4 load=85
2026-12-16T11:04:57+00:00,cnsm-web-05,disk_io,1028,io=2 hdd=2
2026-12-16T11:32:47+00:00,cnsm-web-01,disk_io,974,io=8 hdd=8
2026-12-16T13:25:55+00:00,cnsm-db-redis-02,memory_pressure,2354,vm_bytes=8G
2026-12-16T15:05:44+00:00,cnsm-web-01,network_latency,622,delay=200ms
2026-12-16T16:12:19+00:00,cnsm-io-01,network_latency,1178,delay=50ms
2026-12-16T16:30:10+00:00,cnsm-mem-01,network_latency,1603,delay=100ms
2026-12-16T16:41:11+00:00,cnsm-web-01,memory_pressure,3145,vm_bytes=4G
2026-12-16T18:44:29+00:00,cnsm-web-02,network_latency,392,delay=200ms
2026-12-16T18:45:59+00:00,cnsm-web-03,process_leak,349,fork=4
2026-12-16T18:53:28+00:00,cnsm-db-postgres-01,memory_pressure,1973,vm_bytes=2G
2026-12-16T19:11:36+00:00,cnsm-io-01,disk_io,414,io=4 hdd=4
2026-12-16T19:20:12+00:00,cnsm-web-02,cpu_spike,597,cpu=1 load=85
2026-12-16T19:33:00+00:00,cnsm-db-postgres-01,cpu_spike,1081,cpu=1 load=90
2026-12-16T20:45:40+00:00,cnsm-db-redis-01,disk_io,465,io=8 hdd=8
2026-12-17T06:40:59+00:00,cnsm-web-03,disk_io,1127,io=8 hdd=8
2026-12-17T06:44:10+00:00,cnsm-web-02,memory_pressure,3226,vm_bytes=1G
2026-12-17T07:39:04+00:00,cnsm-db-redis-02,network_latency,810,delay=200ms
2026-12-17T09:06:27+00:00,cnsm-web-04,cpu_spike,338,cpu=2 load=85
2026-12-17T09:10:15+00:00,cnsm-web-04,network_latency,418,delay=500ms
2026-12-17T10:02:24+00:00,cnsm-db-redis-02,disk_io,1135,io=8 hdd=8
2026-12-17T11:56:35+00:00,cnsm-io-01,network_latency,1480,delay=200ms
2026-12-17T12:09:27+00:00,cnsm-db-postgres-02,disk_io,792,io=2 hdd=2
2026-12-17T12:17:36+00:00,cnsm-web-04,network_latency,1628,delay=50ms
2026-12-17T12:32:41+00:00,cnsm-io-01,cpu_spike,1407,cpu=4 load=85
2026-12-17T17:18:05+00:00,cnsm-db-redis-02,network_latency,1121,delay=500ms
2026-12-17T18:24:17+00:00,cnsm-mem-01,cpu_spike,826,cpu=2 load=95
2026-12-17T18:54:49+00:00,cnsm-db-redis-01,memory_pressure,2736,vm_bytes=4G
2026-12-17T19:20:07+00:00,cnsm-db-redis-01,process_leak,692,fork=2
2026-12-17T20:53:28+00:00,cnsm-db-redis-01,disk_io,1170,io=8 hdd=8
2026-12-17T21:04:51+00:00,cnsm-web-01,cpu_spike,881,cpu=2 load=90
2026-12-18T06:22:35+00:00,cnsm-web-01,disk_io,473,io=2 hdd=2
2026-12-18T06:38:42+00:00,cnsm-web-04,disk_io,1131,io=4 hdd=4
2026-12-18T07:28:19+00:00,cnsm-web-01,process_leak,358,fork=8
2026-12-18T07:30:23+00:00,cnsm-db-postgres-02,network_latency,311,delay=200ms
2026-12-18T07:33:23+00:00,cnsm-web-05,disk_io,849,io=8 hdd=8
2026-12-18T07:46:34+00:00,cnsm-mem-01,cpu_spike,525,cpu=1 load=95
2026-12-18T08:01:45+00:00,cnsm-web-02,cpu_spike,1709,cpu=1 load=85
2026-12-18T08:15:36+00:00,cnsm-db-redis-01,memory_pressure,3234,vm_bytes=1G
2026-12-18T08:36:37+00:00,cnsm-web-01,disk_io,387,io=8 hdd=8
2026-12-18T09:25:09+00:00,cnsm-mem-01,cpu_spike,550,cpu=4 load=95
2026-12-18T11:44:33+00:00,cnsm-web-01,memory_pressure,769,vm_bytes=4G
2026-12-18T12:10:38+00:00,cnsm-web-05,disk_io,740,io=8 hdd=8
2026-12-18T12:43:10+00:00,cnsm-io-01,cpu_spike,734,cpu=1 load=90
2026-12-18T12:44:30+00:00,cnsm-web-04,cpu_spike,397,cpu=1 load=85
2026-12-18T12:55:35+00:00,cnsm-io-01,process_leak,851,fork=8
2026-12-18T13:46:19+00:00,cnsm-web-06,cpu_spike,1608,cpu=4 load=90
2026-12-18T14:08:22+00:00,cnsm-db-redis-01,process_leak,481,fork=8
2026-12-18T15:27:31+00:00,cnsm-web-06,network_latency,670,delay=500ms
2026-12-18T15:38:47+00:00,cnsm-web-03,network_latency,974,delay=100ms
2026-12-18T19:04:38+00:00,cnsm-db-redis-01,cpu_spike,713,cpu=2 load=90
2026-12-18T20:08:46+00:00,cnsm-web-03,memory_pressure,2132,vm_bytes=2G
2026-12-19T06:58:01+00:00,cnsm-db-postgres-01,memory_pressure,889,vm_bytes=2G
2026-12-19T07:00:42+00:00,cnsm-io-01,memory_pressure,1710,vm_bytes=1G
2026-12-19T07:35:56+00:00,cnsm-web-06,cpu_spike,957,cpu=2 load=90
2026-12-19T08:23:05+00:00,cnsm-db-postgres-01,cpu_spike,315,cpu=2 load=85
2026-12-19T09:25:29+00:00,cnsm-db-redis-01,cpu_spike,1742,cpu=1 load=85
2026-12-19T11:00:50+00:00,cnsm-web-01,network_latency,624,delay=200ms
2026-12-19T12:06:12+00:00,cnsm-web-03,cpu_spike,746,cpu=1 load=85
2026-12-19T13:07:42+00:00,cnsm-web-06,memory_pressure,2114,vm_bytes=1G
2026-12-19T13:44:26+00:00,cnsm-web-06,disk_io,384,io=4 hdd=4
2026-12-19T13:55:37+00:00,cnsm-web-04,memory_pressure,1392,vm_bytes=8G
2026-12-19T14:47:27+00:00,cnsm-io-01,network_latency,757,delay=200ms
2026-12-19T15:10:00+00:00,cnsm-io-01,network_latency,735,delay=50ms
2026-12-19T17:24:24+00:00,cnsm-web-06,disk_io,887,io=8 hdd=8
2026-12-19T18:03:25+00:00,cnsm-mem-01,disk_io,813,io=8 hdd=8
2026-12-19T18:51:47+00:00,cnsm-web-01,cpu_spike,450,cpu=2 load=90
2026-12-19T18:54:14+00:00,cnsm-web-02,disk_io,921,io=8 hdd=8
2026-12-19T18:56:55+00:00,cnsm-web-02,network_latency,736,delay=50ms
2026-12-19T20:26:28+00:00,cnsm-db-postgres-02,cpu_spike,724,cpu=2 load=90
2026-12-19T20:51:34+00:00,cnsm-db-postgres-01,memory_pressure,3058,vm_bytes=1G
2026-12-20T06:03:31+00:00,cnsm-web-02,cpu_spike,1597,cpu=4 load=95
2026-12-20T06:07:50+00:00,cnsm-db-redis-02,process_leak,682,fork=8
2026-12-20T07:23:41+00:00,cnsm-web-01,network_latency,859,delay=50ms
2026-12-20T07:28:56+00:00,cnsm-web-05,network_latency,685,delay=100ms
2026-12-20T07:30:11+00:00,cnsm-db-redis-02,cpu_spike,1447,cpu=2 load=85
2026-12-20T07:37:18+00:00,cnsm-web-05,process_leak,460,fork=2
2026-12-20T07:50:49+00:00,cnsm-io-01,network_latency,1539,delay=500ms
2026-12-20T07:54:13+00:00,cnsm-web-04,cpu_spike,1059,cpu=4 load=95
2026-12-20T08:20:50+00:00,cnsm-db-redis-02,network_latency,918,delay=200ms
2026-12-20T09:05:13+00:00,cnsm-db-postgres-01,disk_io,749,io=8 hdd=8
2026-12-20T09:24:26+00:00,cnsm-db-postgres-02,cpu_spike,1628,cpu=1 load=95
2026-12-20T10:53:14+00:00,cnsm-db-redis-02,memory_pressure,1060,vm_bytes=2G
2026-12-20T11:12:10+00:00,cnsm-web-05,cpu_spike,1122,cpu=1 load=85
2026-12-20T11:41:01+00:00,cnsm-web-02,cpu_spike,1507,cpu=1 load=90
2026-12-20T12:01:21+00:00,cnsm-web-06,disk_io,1148,io=4 hdd=4
2026-12-20T12:57:31+00:00,cnsm-web-06,memory_pressure,2919,vm_bytes=4G
2026-12-20T15:09:58+00:00,cnsm-web-01,process_leak,725,fork=4
2026-12-20T16:16:44+00:00,cnsm-web-06,disk_io,780,io=4 hdd=4
2026-12-20T16:24:35+00:00,cnsm-mem-01,disk_io,1102,io=4 hdd=4
2026-12-20T17:43:00+00:00,cnsm-db-redis-01,disk_io,696,io=8 hdd=8
2026-12-20T21:47:20+00:00,cnsm-db-redis-01,cpu_spike,740,cpu=1 load=90
2026-12-21T07:29:24+00:00,cnsm-io-01,network_latency,471,delay=200ms
2026-12-21T07:38:33+00:00,cnsm-db-redis-01,disk_io,655,io=4 hdd=4
2026-12-21T07:43:39+00:00,cnsm-db-postgres-01,disk_io,745,io=2 hdd=2
2026-12-21T10:54:21+00:00,cnsm-web-01,process_leak,383,fork=4
2026-12-21T11:49:09+00:00,cnsm-mem-01,cpu_spike,618,cpu=2 load=95
2026-12-21T12:58:17+00:00,cnsm-db-redis-02,disk_io,463,io=2 hdd=2
2026-12-21T13:13:52+00:00,cnsm-io-01,disk_io,705,io=8 hdd=8
2026-12-21T13:50:53+00:00,cnsm-web-04,cpu_spike,1705,cpu=4 load=95
2026-12-21T13:55:36+00:00,cnsm-web-06,disk_io,492,io=4 hdd=4
2026-12-21T14:48:27+00:00,cnsm-web-03,disk_io,711,io=8 hdd=8
2026-12-21T16:55:35+00:00,cnsm-web-05,network_latency,310,delay=500ms
2026-12-21T17:24:06+00:00,cnsm-mem-01,disk_io,994,io=8 hdd=8
2026-12-21T20:02:54+00:00,cnsm-io-01,cpu_spike,504,cpu=2 load=85
2026-12-21T20:52:14+00:00,cnsm-web-01,process_leak,850,fork=8
2026-12-21T21:10:19+00:00,cnsm-mem-01,process_leak,456,fork=8
2026-12-21T21:41:12+00:00,cnsm-db-postgres-01,process_leak,473,fork=8
2026-12-21T21:46:49+00:00,cnsm-web-02,network_latency,471,delay=200ms
2026-12-21T21:51:09+00:00,cnsm-db-redis-02,disk_io,651,io=4 hdd=4
2026-12-22T06:21:25+00:00,cnsm-db-redis-01,cpu_spike,751,cpu=4 load=85
2026-12-22T06:23:08+00:00,cnsm-db-redis-01,disk_io,1189,io=8 hdd=8
2026-12-22T07:14:24+00:00,cnsm-io-01,disk_io,925,io=8 hdd=8
2026-12-22T07:18:09+00:00,cnsm-web-02,memory_pressure,1625,vm_bytes=2G
2026-12-22T07:40:21+00:00,cnsm-web-01,memory_pressure,1862,vm_bytes=8G
2026-12-22T07:57:01+00:00,cnsm-io-01,process_leak,674,fork=8
2026-12-22T09:23:44+00:00,cnsm-mem-01,disk_io,545,io=8 hdd=8
2026-12-22T09:38:41+00:00,cnsm-web-05,cpu_spike,1200,cpu=1 load=95
2026-12-22T10:40:21+00:00,cnsm-web-04,process_leak,545,fork=4
2026-12-22T11:25:24+00:00,cnsm-web-06,network_latency,525,delay=50ms
2026-12-22T11:31:51+00:00,cnsm-db-postgres-01,cpu_spike,375,cpu=4 load=85
2026-12-22T12:31:20+00:00,cnsm-db-redis-02,cpu_spike,1418,cpu=1 load=95
2026-12-22T14:54:23+00:00,cnsm-db-postgres-01,disk_io,920,io=4 hdd=4
2026-12-22T16:29:46+00:00,cnsm-web-01,disk_io,949,io=8 hdd=8
2026-12-22T17:47:39+00:00,cnsm-web-03,disk_io,451,io=2 hdd=2
2026-12-22T17:53:28+00:00,cnsm-web-01,disk_io,794,io=8 hdd=8
2026-12-22T18:11:21+00:00,cnsm-web-01,network_latency,342,delay=100ms
2026-12-22T19:34:20+00:00,cnsm-web-04,network_latency,636,delay=200ms
2026-12-22T20:04:47+00:00,cnsm-mem-01,disk_io,963,io=8 hdd=8
2026-12-22T20:14:19+00:00,cnsm-web-01,cpu_spike,751,cpu=1 load=95
2026-12-22T20:30:59+00:00,cnsm-web-03,disk_io,1012,io=4 hdd=4
2026-12-22T21:13:43+00:00,cnsm-web-04,network_latency,1793,delay=100ms
2026-12-22T21:24:37+00:00,cnsm-io-01,process_leak,849,fork=4
2026-12-22T21:36:04+00:00,cnsm-db-redis-02,disk_io,1148,io=2 hdd=2
2026-12-22T21:38:58+00:00,cnsm-db-postgres-02,process_leak,419,fork=4
2026-12-23T06:03:41+00:00,cnsm-web-05,memory_pressure,1794,vm_bytes=4G
2026-12-23T06:22:15+00:00,cnsm-web-03,memory_pressure,2776,vm_bytes=4G
2026-12-23T07:59:23+00:00,cnsm-db-postgres-02,cpu_spike,1407,cpu=2 load=85
2026-12-23T08:10:00+00:00,cnsm-web-06,memory_pressure,2762,vm_bytes=8G
2026-12-23T08:39:55+00:00,cnsm-mem-01,process_leak,669,fork=8
2026-12-23T08:55:40+00:00,cnsm-db-postgres-01,cpu_spike,421,cpu=2 load=90
2026-12-23T09:43:29+00:00,cnsm-db-postgres-01,disk_io,620,io=2 hdd=2
2026-12-23T09:56:40+00:00,cnsm-io-01,cpu_spike,311,cpu=4 load=85
2026-12-23T10:09:04+00:00,cnsm-web-02,network_latency,1431,delay=100ms
2026-12-23T10:28:17+00:00,cnsm-db-postgres-02,disk_io,631,io=8 hdd=8
2026-12-23T10:37:32+00:00,cnsm-web-01,cpu_spike,1633,cpu=2 load=90
2026-12-23T10:50:52+00:00,cnsm-web-06,disk_io,904,io=8 hdd=8
2026-12-23T11:12:26+00:00,cnsm-mem-01,cpu_spike,401,cpu=1 load=85
2026-12-23T14:33:50+00:00,cnsm-web-02,disk_io,585,io=2 hdd=2
2026-12-23T15:29:14+00:00,cnsm-db-redis-02,cpu_spike,862,cpu=1 load=85
2026-12-23T17:03:31+00:00,cnsm-io-01,disk_io,770,io=8 hdd=8
2026-12-23T17:25:55+00:00,cnsm-web-06,process_leak,328,fork=4
2026-12-23T17:31:03+00:00,cnsm-web-03,disk_io,867,io=8 hdd=8
2026-12-23T18:19:29+00:00,cnsm-web-01,cpu_spike,1420,cpu=2 load=85
2026-12-23T19:39:45+00:00,cnsm-mem-01,network_latency,1346,delay=100ms
2026-12-23T20:07:29+00:00,cnsm-web-03,network_latency,1028,delay=500ms
2026-12-23T20:42:07+00:00,cnsm-web-06,process_leak,325,fork=8
2026-12-23T21:42:37+00:00,cnsm-web-03,process_leak,417,fork=2
2026-12-24T06:32:34+00:00,cnsm-web-03,disk_io,692,io=2 hdd=2
2026-12-24T06:47:17+00:00,cnsm-db-redis-01,process_leak,814,fork=8
2026-12-24T07:49:46+00:00,cnsm-web-01,cpu_spike,1715,cpu=4 load=90
2026-12-24T08:48:40+00:00,cnsm-mem-01,cpu_spike,1192,cpu=4 load=85
2026-12-24T09:11:37+00:00,cnsm-mem-01,network_latency,1743,delay=50ms
2026-12-24T09:21:13+00:00,cnsm-mem-01,disk_io,1127,io=4 hdd=4
2026-12-24T09:50:11+00:00,cnsm-web-06,memory_pressure,1638,vm_bytes=4G
2026-12-24T10:33:28+00:00,cnsm-web-02,process_leak,480,fork=2
2026-12-24T10:40:43+00:00,cnsm-web-02,cpu_spike,1189,cpu=1 load=90
2026-12-24T11:36:00+00:00,cnsm-db-postgres-01,memory_pressure,2611,vm_bytes=4G
2026-12-24T12:10:43+00:00,cnsm-db-postgres-01,memory_pressure,1983,vm_bytes=8G
2026-12-24T13:32:16+00:00,cnsm-web-04,cpu_spike,1353,cpu=2 load=85
2026-12-24T13:38:25+00:00,cnsm-db-postgres-02,disk_io,1001,io=2 hdd=2
2026-12-24T14:17:32+00:00,cnsm-web-04,process_leak,487,fork=2
2026-12-24T15:13:17+00:00,cnsm-db-redis-02,disk_io,341,io=8 hdd=8
2026-12-24T15:44:04+00:00,cnsm-db-redis-02,process_leak,685,fork=8
2026-12-24T15:49:49+00:00,cnsm-web-02,disk_io,476,io=4 hdd=4
2026-12-24T15:55:47+00:00,cnsm-db-postgres-01,disk_io,990,io=8 hdd=8
2026-12-24T15:57:27+00:00,cnsm-web-01,cpu_spike,1365,cpu=4 load=95
2026-12-24T16:43:20+00:00,cnsm-web-02,memory_pressure,1958,vm_bytes=2G
2026-12-24T16:52:33+00:00,cnsm-web-02,cpu_spike,786,cpu=4 load=95
2026-12-24T18:12:52+00:00,cnsm-web-02,cpu_spike,371,cpu=2 load=85
2026-12-24T19:41:41+00:00,cnsm-web-04,network_latency,856,delay=200ms
2026-12-25T06:54:57+00:00,cnsm-web-04,process_leak,865,fork=8
2026-12-25T07:00:47+00:00,cnsm-db-redis-02,cpu_spike,724,cpu=1 load=85
2026-12-25T07:46:09+00:00,cnsm-db-redis-02,disk_io,492,io=8 hdd=8
2026-12-25T07:53:54+00:00,cnsm-web-02,cpu_spike,1768,cpu=4 load=85
2026-12-25T08:17:20+00:00,cnsm-db-redis-01,network_latency,743,delay=500ms
2026-12-25T08:53:50+00:00,cnsm-web-03,disk_io,899,io=8 hdd=8
2026-12-25T09:24:05+00:00,cnsm-web-06,disk_io,812,io=8 hdd=8
2026-12-25T11:42:38+00:00,cnsm-web-04,cpu_spike,1502,cpu=1 load=90
2026-12-25T12:26:46+00:00,cnsm-web-04,memory_pressure,1428,vm_bytes=8G
2026-12-25T13:11:25+00:00,cnsm-db-postgres-02,cpu_spike,1733,cpu=2 load=85
2026-12-25T13:59:23+00:00,cnsm-web-03,disk_io,1172,io=2 hdd=2
2026-12-25T15:04:26+00:00,cnsm-web-05,memory_pressure,805,vm_bytes=1G
2026-12-25T16:27:03+00:00,cnsm-web-02,memory_pressure,2082,vm_bytes=1G
2026-12-25T17:05:23+00:00,cnsm-web-03,cpu_spike,690,cpu=2 load=95
2026-12-25T17:07:51+00:00,cnsm-io-01,process_leak,465,fork=8
2026-12-25T17:19:16+00:00,cnsm-io-01,cpu_spike,1617,cpu=4 load=85
2026-12-25T17:48:24+00:00,cnsm-db-postgres-02,disk_io,1156,io=4 hdd=4
2026-12-25T18:47:35+00:00,cnsm-io-01,process_leak,585,fork=2
2026-12-25T18:47:59+00:00,cnsm-web-05,memory_pressure,1577,vm_bytes=8G
2026-12-25T19:30:22+00:00,cnsm-mem-01,memory_pressure,1492,vm_bytes=2G
2026-12-25T19:34:20+00:00,cnsm-web-02,memory_pressure,680,vm_bytes=1G
2026-12-25T20:06:51+00:00,cnsm-mem-01,disk_io,1017,io=2 hdd=2
2026-12-25T20:58:02+00:00,cnsm-web-04,disk_io,745,io=4 hdd=4
2026-12-25T21:35:13+00:00,cnsm-web-01,network_latency,1548,delay=100ms
2026-12-25T21:48:58+00:00,cnsm-io-01,cpu_spike,575,cpu=2 load=85
2026-12-26T06:21:02+00:00,cnsm-db-postgres-02,cpu_spike,1661,cpu=4 load=90
2026-12-26T06:49:15+00:00,cnsm-db-redis-01,disk_io,637,io=2 hdd=2
2026-12-26T07:00:55+00:00,cnsm-web-03,disk_io,882,io=2 hdd=2
2026-12-26T08:37:06+00:00,cnsm-web-04,disk_io,365,io=4 hdd=4
2026-12-26T10:11:13+00:00,cnsm-db-postgres-01,disk_io,388,io=4 hdd=4
2026-12-26T10:26:54+00:00,cnsm-web-01,disk_io,643,io=4 hdd=4
2026-12-26T11:56:04+00:00,cnsm-web-04,disk_io,319,io=4 hdd=4
2026-12-26T12:28:21+00:00,cnsm-web-05,disk_io,405,io=2 hdd=2
2026-12-26T17:32:39+00:00,cnsm-db-postgres-01,disk_io,366,io=4 hdd=4
2026-12-26T17:37:00+00:00,cnsm-web-04,network_latency,1402,delay=500ms
2026-12-26T18:05:17+00:00,cnsm-db-redis-02,cpu_spike,1783,cpu=4 load=85
2026-12-26T18:50:44+00:00,cnsm-web-02,network_latency,737,delay=50ms
2026-12-26T19:02:45+00:00,cnsm-io-01,disk_io,780,io=4 hdd=4
2026-12-26T19:11:09+00:00,cnsm-web-01,process_leak,317,fork=2
2026-12-26T21:00:07+00:00,cnsm-io-01,cpu_spike,889,cpu=4 load=90
2026-12-27T06:05:38+00:00,cnsm-web-05,cpu_spike,834,cpu=1 load=85
2026-12-27T09:10:27+00:00,cnsm-web-03,cpu_spike,1586,cpu=2 load=95
2026-12-27T10:06:40+00:00,cnsm-mem-01,cpu_spike,984,cpu=1 load=90
2026-12-27T12:36:08+00:00,cnsm-db-postgres-01,disk_io,982,io=2 hdd=2
2026-12-27T12:52:56+00:00,cnsm-web-04,disk_io,1119,io=4 hdd=4
2026-12-27T13:33:18+00:00,cnsm-db-postgres-02,disk_io,1008,io=2 hdd=2
2026-12-27T15:01:27+00:00,cnsm-db-redis-02,process_leak,359,fork=8
2026-12-27T16:35:09+00:00,cnsm-web-05,process_leak,783,fork=2
